time,city,pressure,temperature,descrption
2019-01-09 11:07:12.283000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:13.765000,London,1030,277.15,broken clouds
2019-01-09 11:07:14.376000,London,1030,277.15,broken clouds
2019-01-09 11:07:15.833000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:16.462000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:17.892000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:18.535000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:19.960000,London,1030,277.15,broken clouds
2019-01-09 11:07:20.623000,London,1030,277.15,broken clouds
2019-01-09 11:07:22.025000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:22.705000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:24.081000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:24.785000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:26.640000,London,1030,277.15,broken clouds
2019-01-09 11:07:27.011000,London,1030,277.15,broken clouds
2019-01-09 11:07:28.841000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:29.119000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:30.905000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:31.204000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:32.966000,London,1030,277.15,broken clouds
2019-01-09 11:07:33.276000,London,1030,277.15,broken clouds
2019-01-09 11:07:35.035000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:35.358000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:37.113000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:37.437000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:39.163000,London,1030,277.15,broken clouds
2019-01-09 11:07:39.515000,London,1030,277.15,broken clouds
2019-01-09 11:07:41.407000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:41.602000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:43.568000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:43.899000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:45.636000,London,1030,277.15,broken clouds
2019-01-09 11:07:45.977000,London,1030,277.15,broken clouds
2019-01-09 11:07:47.707000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:48.052000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:49.774000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:50.125000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:51.831000,London,1030,277.15,broken clouds
2019-01-09 11:07:52.193000,London,1030,277.15,broken clouds
2019-01-09 11:07:53.892000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:54.536000,New+York,1001,278.81,broken clouds
2019-01-09 11:07:56.086000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:56.667000,Tokyo,1023,276.12,clear sky
2019-01-09 11:07:58.221000,London,1030,277.15,broken clouds
2019-01-09 11:07:58.732000,London,1030,277.15,broken clouds
2019-01-09 11:08:00.314000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:00.815000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:02.374000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:02.896000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:04.436000,London,1030,277.15,broken clouds
2019-01-09 11:08:04.984000,London,1030,277.15,broken clouds
2019-01-09 11:08:06.187000,London,1030,277.15,broken clouds
2019-01-09 11:08:06.496000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:07.054000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:08.979000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:09.247000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:11.137000,London,1030,277.15,broken clouds
2019-01-09 11:08:11.492000,London,1030,277.15,broken clouds
2019-01-09 11:08:13.201000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:13.545000,London,1030,277.15,broken clouds
2019-01-09 11:08:13.581000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:15.263000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:15.609000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:15.658000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:17.328000,London,1030,277.15,broken clouds
2019-01-09 11:08:17.741000,London,1030,277.15,broken clouds
2019-01-09 11:08:19.397000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:19.814000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:21.454000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:21.892000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:23.999000,London,1030,277.15,broken clouds
2019-01-09 11:08:24.020000,London,1030,277.15,broken clouds
2019-01-09 11:08:26.189000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:26.193000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:28.258000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:28.266000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:30.328000,London,1030,277.15,broken clouds
2019-01-09 11:08:30.330000,London,1030,277.15,broken clouds
2019-01-09 11:08:32.408000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:32.414000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:34.474000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:34.490000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:36.537000,London,1030,277.15,broken clouds
2019-01-09 11:08:36.568000,London,1030,277.15,broken clouds
2019-01-09 11:08:38.780000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:38.780000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:40.918000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:40.918000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:42.978000,London,1030,277.15,broken clouds
2019-01-09 11:08:42.994000,London,1030,277.15,broken clouds
2019-01-09 11:08:45.036000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:45.072000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:47.097000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:47.146000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:49.167000,London,1030,277.15,broken clouds
2019-01-09 11:08:49.230000,London,1030,277.15,broken clouds
2019-01-09 11:08:51.228000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:51.302000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:53.407000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:53.408000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:55.576000,London,1030,277.15,broken clouds
2019-01-09 11:08:55.583000,London,1030,277.15,broken clouds
2019-01-09 11:08:57.639000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:57.654000,New+York,1001,278.81,broken clouds
2019-01-09 11:08:59.699000,Tokyo,1023,276.12,clear sky
2019-01-09 11:08:59.730000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:01.752000,London,1030,277.15,broken clouds
2019-01-09 11:09:01.800000,London,1030,277.15,broken clouds
2019-01-09 11:09:03.813000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:03.866000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:05.877000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:05.949000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:07.937000,London,1030,277.15,broken clouds
2019-01-09 11:09:08.019000,London,1030,277.15,broken clouds
2019-01-09 11:09:10.225000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:10.228000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:12.296000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:12.300000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:14.358000,London,1030,277.15,broken clouds
2019-01-09 11:09:14.376000,London,1030,277.15,broken clouds
2019-01-09 11:09:16.412000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:16.454000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:18.475000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:18.533000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:20.899000,London,1030,277.15,broken clouds
2019-01-09 11:09:20.901000,London,1030,277.15,broken clouds
2019-01-09 11:09:23.104000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:23.110000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:25.169000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:25.194000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:27.230000,London,1030,277.15,broken clouds
2019-01-09 11:09:27.267000,London,1030,277.15,broken clouds
2019-01-09 11:09:29.292000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:29.344000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:31.350000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:31.415000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:33.413000,London,1030,277.15,broken clouds
2019-01-09 11:09:33.484000,London,1030,277.15,broken clouds
2019-01-09 11:09:35.535000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:35.563000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:37.778000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:37.779000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:39.857000,London,1030,277.15,broken clouds
2019-01-09 11:09:39.858000,London,1030,277.15,broken clouds
2019-01-09 11:09:41.935000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:41.938000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:43.998000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:44.008000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:46.119000,London,1030,277.15,broken clouds
2019-01-09 11:09:46.124000,London,1030,277.15,broken clouds
2019-01-09 11:09:48.176000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:48.201000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:50.503000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:50.504000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:52.714000,London,1030,277.15,broken clouds
2019-01-09 11:09:52.721000,London,1030,277.15,broken clouds
2019-01-09 11:09:54.778000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:54.797000,New+York,1001,278.81,broken clouds
2019-01-09 11:09:56.836000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:56.877000,Tokyo,1023,276.12,clear sky
2019-01-09 11:09:58.908000,London,1030,277.15,broken clouds
2019-01-09 11:09:58.952000,London,1030,277.15,broken clouds
2019-01-09 11:10:00.967000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:01.029000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:03.027000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:03.103000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:05.291000,London,1030,277.15,broken clouds
2019-01-09 11:10:05.296000,London,1030,277.15,broken clouds
2019-01-09 11:10:07.447000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:07.447000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:09.505000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:09.531000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:11.567000,London,1030,277.15,broken clouds
2019-01-09 11:10:11.607000,London,1030,277.15,broken clouds
2019-01-09 11:10:13.636000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:13.690000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:15.705000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:15.769000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:17.765000,London,1030,277.15,broken clouds
2019-01-09 11:10:17.842000,London,1030,277.15,broken clouds
2019-01-09 11:10:19.935000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:19.936000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:22.213000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:22.218000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:24.290000,London,1030,277.15,broken clouds
2019-01-09 11:10:24.294000,London,1030,277.15,broken clouds
2019-01-09 11:10:26.362000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:26.367000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:28.556000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:28.563000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:30.628000,London,1030,277.15,broken clouds
2019-01-09 11:10:30.644000,London,1030,277.15,broken clouds
2019-01-09 11:10:32.972000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:33.113000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:35.137000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:35.402000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:37.194000,London,1030,277.15,broken clouds
2019-01-09 11:10:37.468000,London,1030,277.15,broken clouds
2019-01-09 11:10:39.256000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:39.537000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:41.331000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:41.626000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:43.397000,London,1030,277.15,broken clouds
2019-01-09 11:10:43.704000,London,1030,277.15,broken clouds
2019-01-09 11:10:45.454000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:45.776000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:47.873000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:47.971000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:50.047000,London,1030,277.15,broken clouds
2019-01-09 11:10:50.054000,London,1030,277.15,broken clouds
2019-01-09 11:10:52.110000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:52.125000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:54.180000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:54.199000,Tokyo,1023,276.12,clear sky
2019-01-09 11:10:56.236000,London,1030,277.15,broken clouds
2019-01-09 11:10:56.278000,London,1030,277.15,broken clouds
2019-01-09 11:10:58.297000,New+York,1001,278.81,broken clouds
2019-01-09 11:10:58.359000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:00.357000,Tokyo,1023,276.12,clear sky
2019-01-09 11:11:00.435000,Tokyo,1023,276.12,clear sky
2019-01-09 11:11:02.643000,London,1030,277.15,broken clouds
2019-01-09 11:11:02.905000,London,1030,277.15,broken clouds
2019-01-09 11:11:04.816000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:05.098000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:06.901000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:07.167000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:08.961000,London,1030,277.15,broken clouds
2019-01-09 11:11:09.248000,London,1030,277.15,broken clouds
2019-01-09 11:11:11.035000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:11.319000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:13.099000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:13.392000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:15.161000,London,1030,277.15,broken clouds
2019-01-09 11:11:15.480000,London,1030,277.15,broken clouds
2019-01-09 11:11:17.313000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:17.592000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:19.439000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:19.771000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:21.517000,London,1030,277.15,broken clouds
2019-01-09 11:11:21.860000,London,1030,277.15,broken clouds
2019-01-09 11:11:23.576000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:23.935000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:25.638000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:26.003000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:27.707000,London,1030,277.15,broken clouds
2019-01-09 11:11:28.081000,London,1030,277.15,broken clouds
2019-01-09 11:11:29.768000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:30.567000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:31.940000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:32.854000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:34.124000,London,1030,277.15,broken clouds
2019-01-09 11:11:34.935000,London,1030,277.15,broken clouds
2019-01-09 11:11:36.189000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:37.015000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:38.254000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:39.089000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:40.311000,London,1030,277.15,broken clouds
2019-01-09 11:11:41.171000,London,1030,277.15,broken clouds
2019-01-09 11:11:42.376000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:43.256000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:44.734000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:45.390000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:46.875000,London,1030,277.15,broken clouds
2019-01-09 11:11:47.508000,London,1030,277.15,broken clouds
2019-01-09 11:11:48.975000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:49.581000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:51.038000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:51.670000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:53.098000,London,1030,277.15,broken clouds
2019-01-09 11:11:53.747000,London,1030,277.15,broken clouds
2019-01-09 11:11:55.163000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:55.826000,New+York,1001,278.81,broken clouds
2019-01-09 11:11:57.283000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:57.904000,Tokyo,1023,276.11,clear sky
2019-01-09 11:11:59.841000,London,1030,277.15,broken clouds
2019-01-09 11:12:00.192000,London,1030,277.15,broken clouds
2019-01-09 11:12:02.047000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:02.363000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:04.106000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:04.446000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:06.173000,London,1030,277.15,broken clouds
2019-01-09 11:12:06.523000,London,1030,277.15,broken clouds
2019-01-09 11:12:08.239000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:08.600000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:10.300000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:10.681000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:12.360000,London,1030,277.15,broken clouds
2019-01-09 11:12:12.750000,London,1030,277.15,broken clouds
2019-01-09 11:12:14.552000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:14.839000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:16.663000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:16.994000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:18.726000,London,1030,277.15,broken clouds
2019-01-09 11:12:19.071000,London,1030,277.15,broken clouds
2019-01-09 11:12:20.798000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:21.154000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:22.868000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:23.232000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:24.931000,London,1030,277.15,broken clouds
2019-01-09 11:12:25.307000,London,1030,277.15,broken clouds
2019-01-09 11:12:27.023000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:27.385000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:29.077000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:29.686000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:31.221000,London,1030,277.15,broken clouds
2019-01-09 11:12:31.870000,London,1030,277.15,broken clouds
2019-01-09 11:12:33.283000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:33.946000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:35.343000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:36.019000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:37.404000,London,1030,277.15,broken clouds
2019-01-09 11:12:38.097000,London,1030,277.15,broken clouds
2019-01-09 11:12:39.466000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:40.174000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:41.531000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:42.369000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:43.613000,London,1030,277.15,broken clouds
2019-01-09 11:12:44.559000,London,1030,277.15,broken clouds
2019-01-09 11:12:45.675000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:46.643000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:47.753000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:48.719000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:49.825000,London,1030,277.15,broken clouds
2019-01-09 11:12:50.794000,London,1030,277.15,broken clouds
2019-01-09 11:12:51.887000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:52.877000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:53.950000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:54.961000,Tokyo,1023,276.11,clear sky
2019-01-09 11:12:56.014000,London,1030,277.15,broken clouds
2019-01-09 11:12:57.313000,London,1030,277.15,broken clouds
2019-01-09 11:12:58.125000,New+York,1001,278.81,broken clouds
2019-01-09 11:12:59.488000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:00.271000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:01.556000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:02.339000,London,1030,277.15,broken clouds
2019-01-09 11:13:03.630000,London,1030,277.15,broken clouds
2019-01-09 11:13:04.397000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:05.709000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:06.465000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:07.790000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:08.531000,London,1030,277.15,broken clouds
2019-01-09 11:13:09.873000,London,1030,277.15,broken clouds
2019-01-09 11:13:10.595000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:12,New+York,1001,278.81,broken clouds
2019-01-09 11:13:12.882000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:14.126000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:15.078000,London,1030,277.15,broken clouds
2019-01-09 11:13:16.198000,London,1030,277.15,broken clouds
2019-01-09 11:13:17.147000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:18.276000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:19.209000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:20.354000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:21.355000,London,1030,277.15,broken clouds
2019-01-09 11:13:22.496000,London,1030,277.15,broken clouds
2019-01-09 11:13:23.426000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:24.568000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:25.749000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:26.644000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:27.840000,London,1030,277.15,broken clouds
2019-01-09 11:13:28.781000,London,1030,277.15,broken clouds
2019-01-09 11:13:29.904000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:30.858000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:31.966000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:32.927000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:34.036000,London,1030,277.15,broken clouds
2019-01-09 11:13:35.012000,London,1030,277.15,broken clouds
2019-01-09 11:13:36.098000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:37.092000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:38.158000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:39.176000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:40.709000,London,1030,277.15,broken clouds
2019-01-09 11:13:41.364000,London,1030,277.15,broken clouds
2019-01-09 11:13:42.923000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:43.548000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:44.987000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:45.635000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:47.053000,London,1030,277.15,broken clouds
2019-01-09 11:13:47.713000,London,1030,277.15,broken clouds
2019-01-09 11:13:49.114000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:49.784000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:51.182000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:51.861000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:53.244000,London,1030,277.15,broken clouds
2019-01-09 11:13:54.311000,London,1030,277.15,broken clouds
2019-01-09 11:13:55.312000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:56.543000,New+York,1001,278.81,broken clouds
2019-01-09 11:13:57.424000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:58.622000,Tokyo,1023,276.11,clear sky
2019-01-09 11:13:59.497000,London,1030,277.15,broken clouds
2019-01-09 11:14:00.692000,London,1030,277.15,broken clouds
2019-01-09 11:14:01.567000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:02.791000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:03.643000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:04.921000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:05.691000,London,1030,277.15,broken clouds
2019-01-09 11:14:06.995000,London,1030,277.15,broken clouds
2019-01-09 11:14:07.754000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:09.229000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:09.845000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:11.398000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:12.015000,London,1030,277.15,broken clouds
2019-01-09 11:14:13.471000,London,1030,277.15,broken clouds
2019-01-09 11:14:14.082000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:15.606000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:16.142000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:17.686000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:18.212000,London,1030,277.15,broken clouds
2019-01-09 11:14:19.767000,London,1030,277.15,broken clouds
2019-01-09 11:14:20.274000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:21.846000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:22.620000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:24.134000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:24.773000,London,1030,277.15,broken clouds
2019-01-09 11:14:26.329000,London,1030,277.15,broken clouds
2019-01-09 11:14:26.881000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:28.409000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:28.943000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:30.539000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:31.012000,London,1030,277.15,broken clouds
2019-01-09 11:14:32.617000,London,1030,277.15,broken clouds
2019-01-09 11:14:33.079000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:34.705000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:35.148000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:37.055000,Tokyo,1023,276.11,clear sky
2019-01-09 11:14:37.474000,London,1030,277.15,broken clouds
2019-01-09 11:14:39.331000,London,1030,277.15,broken clouds
2019-01-09 11:14:39.641000,New+York,1001,278.81,broken clouds
2019-01-09 11:14:41.414000,New+York,1001,278.81,broken clouds
